Year_Week,year,week,location,code,vegetable_type,price,origin_rain_sum_mean_mm,origin_temperature_mean_c
2013-w22,2013,w22,Anuradhapura,331,GREEN CHILLIES,188.0,13.56,29.81
2013-w23,2013,w23,Anuradhapura,331,GREEN CHILLIES,292.0,8.08,29.65
2013-w24,2013,w24,Anuradhapura,331,GREEN CHILLIES,292.0,9.46,29.6
2013-w25,2013,w25,Anuradhapura,331,GREEN CHILLIES,284.0,14.76,29.41
2013-w26,2013,w26,Anuradhapura,331,GREEN CHILLIES,244.0,2.98,29.54
2013-w27,2013,w27,Anuradhapura,331,GREEN CHILLIES,208.0,35.82,30.11
2013-w28,2013,w28,Anuradhapura,331,GREEN CHILLIES,208.0,4.02,29.73
2013-w29,2013,w29,Anuradhapura,331,GREEN CHILLIES,192.0,4.56,29.02
2013-w30,2013,w30,Anuradhapura,331,GREEN CHILLIES,192.0,2.86,30.24
2013-w31,2013,w31,Anuradhapura,331,GREEN CHILLIES,192.0,22.22,29.92
2013-w32,2013,w32,Anuradhapura,331,GREEN CHILLIES,192.0,42.4,29.9
2013-w33,2013,w33,Anuradhapura,331,GREEN CHILLIES,192.0,1.5,29.41
2013-w34,2013,w34,Anuradhapura,331,GREEN CHILLIES,184.0,15.62,31.57
2013-w35,2013,w35,Anuradhapura,331,GREEN CHILLIES,224.0,13.72,30.81
2013-w36,2013,w36,Anuradhapura,331,GREEN CHILLIES,224.0,30.88,28.79
2013-w37,2013,w37,Anuradhapura,331,GREEN CHILLIES,150.0,8.98,28.75
2013-w38,2013,w38,Anuradhapura,331,GREEN CHILLIES,192.0,1.76,30.56
2013-w39,2013,w39,Anuradhapura,331,GREEN CHILLIES,134.0,1.02,30.49
2013-w40,2013,w40,Anuradhapura,331,GREEN CHILLIES,134.0,2.64,30.17
2013-w41,2013,w41,Anuradhapura,331,GREEN CHILLIES,184.0,54.96,31.17
2013-w42,2013,w42,Anuradhapura,331,GREEN CHILLIES,184.0,60.48,29.32
2013-w43,2013,w43,Anuradhapura,331,GREEN CHILLIES,184.0,12.1,30.81
2013-w44,2013,w44,Anuradhapura,331,GREEN CHILLIES,184.0,18.34,29.93
2013-w45,2013,w45,Anuradhapura,331,GREEN CHILLIES,184.0,12.78,29.48
2013-w46,2013,w46,Anuradhapura,331,GREEN CHILLIES,184.0,37.76,29.16
2013-w47,2013,w47,Anuradhapura,331,GREEN CHILLIES,184.0,21.76,29.76
2013-w48,2013,w48,Anuradhapura,331,GREEN CHILLIES,184.0,85.88,27.97
2013-w49,2013,w49,Anuradhapura,331,GREEN CHILLIES,128.0,5.02,28.61
2013-w50,2013,w50,Anuradhapura,331,GREEN CHILLIES,192.0,17.66,27.34
2013-w51,2013,w51,Anuradhapura,331,GREEN CHILLIES,192.0,2.58,26.9
2013-w52,2013,w52,Anuradhapura,331,GREEN CHILLIES,104.0,0.72,25.78
2013-w1,2013,w1,Anuradhapura,320,LADIES FINGERS,72.0,120.14,28.57
2013-w2,2013,w2,Anuradhapura,320,LADIES FINGERS,112.0,0.0,26.07
2013-w3,2013,w3,Anuradhapura,320,LADIES FINGERS,114.0,7.62,26.93
2013-w4,2013,w4,Anuradhapura,320,LADIES FINGERS,136.0,2.02,26.71
2013-w5,2013,w5,Anuradhapura,320,LADIES FINGERS,136.0,6.98,28.39
2013-w6,2013,w6,Anuradhapura,320,LADIES FINGERS,101.0,60.1,28.64
2013-w7,2013,w7,Anuradhapura,320,LADIES FINGERS,101.0,20.4,29.83
2013-w8,2013,w8,Anuradhapura,320,LADIES FINGERS,101.0,0.0,27.87
2013-w9,2013,w9,Anuradhapura,320,LADIES FINGERS,93.0,19.74,29.12
2013-w10,2013,w10,Anuradhapura,320,LADIES FINGERS,69.0,16.86,31.31
2013-w11,2013,w11,Anuradhapura,320,LADIES FINGERS,69.0,16.48,30.62
2013-w12,2013,w12,Anuradhapura,320,LADIES FINGERS,69.0,16.68,31.94
2013-w13,2013,w13,Anuradhapura,320,LADIES FINGERS,69.0,2.68,33.56
2013-w14,2013,w14,Anuradhapura,320,LADIES FINGERS,69.0,5.62,33.79
2013-w15,2013,w15,Anuradhapura,320,LADIES FINGERS,69.0,15.92,33.31
2013-w16,2013,w16,Anuradhapura,320,LADIES FINGERS,72.0,18.64,33.86
2013-w17,2013,w17,Anuradhapura,320,LADIES FINGERS,72.0,26.94,33.46
2013-w18,2013,w18,Anuradhapura,320,LADIES FINGERS,72.0,22.46,32.28
2013-w19,2013,w19,Anuradhapura,320,LADIES FINGERS,72.0,5.4,31.98
2013-w20,2013,w20,Anuradhapura,320,LADIES FINGERS,72.0,6.86,31.8
2013-w21,2013,w21,Anuradhapura,320,LADIES FINGERS,72.0,2.62,30.8
2013-w22,2013,w22,Anuradhapura,320,LADIES FINGERS,72.0,13.56,29.81
2013-w23,2013,w23,Anuradhapura,320,LADIES FINGERS,72.0,8.08,29.65
2013-w24,2013,w24,Anuradhapura,320,LADIES FINGERS,72.0,9.46,29.6
2013-w25,2013,w25,Anuradhapura,320,LADIES FINGERS,72.0,14.76,29.41
2013-w26,2013,w26,Anuradhapura,320,LADIES FINGERS,72.0,2.98,29.54
2013-w27,2013,w27,Anuradhapura,320,LADIES FINGERS,72.0,35.82,30.11
2013-w28,2013,w28,Anuradhapura,320,LADIES FINGERS,72.0,4.02,29.73
2013-w29,2013,w29,Anuradhapura,320,LADIES FINGERS,72.0,4.56,29.02
2013-w30,2013,w30,Anuradhapura,320,LADIES FINGERS,72.0,2.86,30.24
2013-w31,2013,w31,Anuradhapura,320,LADIES FINGERS,72.0,22.22,29.92
2013-w32,2013,w32,Anuradhapura,320,LADIES FINGERS,72.0,42.4,29.9
2013-w33,2013,w33,Anuradhapura,320,LADIES FINGERS,72.0,1.5,29.41
2013-w34,2013,w34,Anuradhapura,320,LADIES FINGERS,72.0,15.62,31.57
2013-w35,2013,w35,Anuradhapura,320,LADIES FINGERS,72.0,13.72,30.81
2013-w36,2013,w36,Anuradhapura,320,LADIES FINGERS,72.0,30.88,28.79
2013-w37,2013,w37,Anuradhapura,320,LADIES FINGERS,72.0,8.98,28.75
2013-w38,2013,w38,Anuradhapura,320,LADIES FINGERS,72.0,1.76,30.56
2013-w39,2013,w39,Anuradhapura,320,LADIES FINGERS,72.0,1.02,30.49
2013-w40,2013,w40,Anuradhapura,320,LADIES FINGERS,72.0,2.64,30.17
2013-w41,2013,w41,Anuradhapura,320,LADIES FINGERS,72.0,54.96,31.17
2013-w42,2013,w42,Anuradhapura,320,LADIES FINGERS,72.0,60.48,29.32
2013-w43,2013,w43,Anuradhapura,320,LADIES FINGERS,72.0,12.1,30.81
2013-w44,2013,w44,Anuradhapura,320,LADIES FINGERS,72.0,18.34,29.93
2013-w45,2013,w45,Anuradhapura,320,LADIES FINGERS,72.0,12.78,29.48
2013-w46,2013,w46,Anuradhapura,320,LADIES FINGERS,72.0,37.76,29.16
2013-w47,2013,w47,Anuradhapura,320,LADIES FINGERS,72.0,21.76,29.76
2013-w48,2013,w48,Anuradhapura,320,LADIES FINGERS,72.0,85.88,27.97
2013-w49,2013,w49,Anuradhapura,320,LADIES FINGERS,56.0,5.02,28.61
2013-w50,2013,w50,Anuradhapura,320,LADIES FINGERS,56.0,17.66,27.34
2013-w51,2013,w51,Anuradhapura,320,LADIES FINGERS,56.0,2.58,26.9
2013-w52,2013,w52,Anuradhapura,320,LADIES FINGERS,58.0,0.72,25.78
2013-w1,2013,w1,Anuradhapura,304,LEEKS,156.0,179.23,27.14
2013-w2,2013,w2,Anuradhapura,304,LEEKS,172.0,3.7,24.68
2013-w3,2013,w3,Anuradhapura,304,LEEKS,156.0,52.23,25.77
2013-w4,2013,w4,Anuradhapura,304,LEEKS,156.0,16.37,25.09
2013-w5,2013,w5,Anuradhapura,304,LEEKS,132.0,14.23,27.34
2013-w6,2013,w6,Anuradhapura,304,LEEKS,126.0,80.6,27.22
2013-w7,2013,w7,Anuradhapura,304,LEEKS,118.0,27.83,28.46
2013-w8,2013,w8,Anuradhapura,304,LEEKS,134.0,0.27,26.22
2013-w9,2013,w9,Anuradhapura,304,LEEKS,152.0,43.07,27.78
2013-w10,2013,w10,Anuradhapura,304,LEEKS,128.0,32.0,29.95
2013-w11,2013,w11,Anuradhapura,304,LEEKS,152.0,25.13,29.39
2013-w12,2013,w12,Anuradhapura,304,LEEKS,152.0,50.47,30.04
2013-w13,2013,w13,Anuradhapura,304,LEEKS,110.0,5.67,31.39
2013-w14,2013,w14,Anuradhapura,304,LEEKS,112.0,7.13,31.53
2013-w15,2013,w15,Anuradhapura,304,LEEKS,112.0,42.53,31.14
2013-w16,2013,w16,Anuradhapura,304,LEEKS,112.0,30.03,31.62
2013-w17,2013,w17,Anuradhapura,304,LEEKS,152.0,46.23,31.01
2013-w18,2013,w18,Anuradhapura,304,LEEKS,128.0,36.5,30.24
2013-w19,2013,w19,Anuradhapura,304,LEEKS,152.0,8.53,29.63
2013-w20,2013,w20,Anuradhapura,304,LEEKS,152.0,15.8,29.85
2013-w21,2013,w21,Anuradhapura,304,LEEKS,170.0,7.13,28.35
2013-w22,2013,w22,Anuradhapura,304,LEEKS,168.0,26.27,27.24
2013-w23,2013,w23,Anuradhapura,304,LEEKS,192.0,41.93,26.61
2013-w24,2013,w24,Anuradhapura,304,LEEKS,192.0,31.9,26.66
2013-w25,2013,w25,Anuradhapura,304,LEEKS,208.0,30.87,26.71
2013-w26,2013,w26,Anuradhapura,304,LEEKS,192.0,16.83,26.88
2013-w27,2013,w27,Anuradhapura,304,LEEKS,192.0,39.13,26.91
2013-w28,2013,w28,Anuradhapura,304,LEEKS,192.0,10.5,26.81
2013-w29,2013,w29,Anuradhapura,304,LEEKS,168.0,15.27,26.58
2013-w30,2013,w30,Anuradhapura,304,LEEKS,168.0,7.23,27.64
2013-w31,2013,w31,Anuradhapura,304,LEEKS,152.0,51.6,26.62
2013-w32,2013,w32,Anuradhapura,304,LEEKS,152.0,22.13,26.98
2013-w33,2013,w33,Anuradhapura,304,LEEKS,152.0,8.1,27.29
2013-w34,2013,w34,Anuradhapura,304,LEEKS,152.0,38.7,28.76
2013-w35,2013,w35,Anuradhapura,304,LEEKS,128.0,27.63,28.86
2013-w36,2013,w36,Anuradhapura,304,LEEKS,128.0,33.83,26.11
2013-w37,2013,w37,Anuradhapura,304,LEEKS,112.0,25.9,26.64
2013-w38,2013,w38,Anuradhapura,304,LEEKS,152.0,4.93,28.03
2013-w39,2013,w39,Anuradhapura,304,LEEKS,128.0,3.6,27.76
2013-w40,2013,w40,Anuradhapura,304,LEEKS,128.0,8.9,27.64
2013-w41,2013,w41,Anuradhapura,304,LEEKS,112.0,44.17,28.33
2013-w42,2013,w42,Anuradhapura,304,LEEKS,112.0,87.67,27.07
2013-w43,2013,w43,Anuradhapura,304,LEEKS,112.0,31.43,28.73
2013-w44,2013,w44,Anuradhapura,304,LEEKS,112.0,28.6,28.31
2013-w45,2013,w45,Anuradhapura,304,LEEKS,112.0,26.87,28.1
2013-w46,2013,w46,Anuradhapura,304,LEEKS,112.0,51.77,27.73
2013-w47,2013,w47,Anuradhapura,304,LEEKS,112.0,81.33,28.26
2013-w48,2013,w48,Anuradhapura,304,LEEKS,112.0,89.97,26.48
2013-w49,2013,w49,Anuradhapura,304,LEEKS,112.0,19.6,27.28
2013-w50,2013,w50,Anuradhapura,304,LEEKS,112.0,35.47,26.09
2013-w51,2013,w51,Anuradhapura,304,LEEKS,112.0,18.8,25.44
2013-w52,2013,w52,Anuradhapura,304,LEEKS,88.0,3.63,24.89
2013-w1,2013,w1,Anuradhapura,323,PUMPKIN,56.0,120.14,28.57
2013-w2,2013,w2,Anuradhapura,323,PUMPKIN,31.0,0.0,26.07
2013-w3,2013,w3,Anuradhapura,323,PUMPKIN,92.0,7.62,26.93
2013-w4,2013,w4,Anuradhapura,323,PUMPKIN,92.0,2.02,26.71
2013-w5,2013,w5,Anuradhapura,323,PUMPKIN,58.0,6.98,28.39
2013-w6,2013,w6,Anuradhapura,323,PUMPKIN,54.0,60.1,28.64
2013-w7,2013,w7,Anuradhapura,323,PUMPKIN,54.0,20.4,29.83
2013-w8,2013,w8,Anuradhapura,323,PUMPKIN,54.0,0.0,27.87
2013-w9,2013,w9,Anuradhapura,323,PUMPKIN,68.0,19.74,29.12
2013-w10,2013,w10,Anuradhapura,323,PUMPKIN,92.0,16.86,31.31
2013-w11,2013,w11,Anuradhapura,323,PUMPKIN,92.0,16.48,30.62
2013-w12,2013,w12,Anuradhapura,323,PUMPKIN,92.0,16.68,31.94
2013-w13,2013,w13,Anuradhapura,323,PUMPKIN,66.0,2.68,33.56
2013-w14,2013,w14,Anuradhapura,323,PUMPKIN,66.0,5.62,33.79
2013-w15,2013,w15,Anuradhapura,323,PUMPKIN,66.0,15.92,33.31
2013-w16,2013,w16,Anuradhapura,323,PUMPKIN,66.0,18.64,33.86
2013-w17,2013,w17,Anuradhapura,323,PUMPKIN,66.0,26.94,33.46
2013-w18,2013,w18,Anuradhapura,323,PUMPKIN,56.0,22.46,32.28
2013-w19,2013,w19,Anuradhapura,323,PUMPKIN,56.0,5.4,31.98
2013-w20,2013,w20,Anuradhapura,323,PUMPKIN,46.0,6.86,31.8
2013-w21,2013,w21,Anuradhapura,323,PUMPKIN,72.0,2.62,30.8
2013-w22,2013,w22,Anuradhapura,323,PUMPKIN,56.0,13.56,29.81
2013-w23,2013,w23,Anuradhapura,323,PUMPKIN,76.0,8.08,29.65
2013-w24,2013,w24,Anuradhapura,323,PUMPKIN,76.0,9.46,29.6
2013-w25,2013,w25,Anuradhapura,323,PUMPKIN,64.0,14.76,29.41
2013-w26,2013,w26,Anuradhapura,323,PUMPKIN,76.0,2.98,29.54
2013-w27,2013,w27,Anuradhapura,323,PUMPKIN,76.0,35.82,30.11
2013-w28,2013,w28,Anuradhapura,323,PUMPKIN,76.0,4.02,29.73
2013-w29,2013,w29,Anuradhapura,323,PUMPKIN,56.0,4.56,29.02
2013-w30,2013,w30,Anuradhapura,323,PUMPKIN,56.0,2.86,30.24
2013-w31,2013,w31,Anuradhapura,323,PUMPKIN,56.0,22.22,29.92
2013-w32,2013,w32,Anuradhapura,323,PUMPKIN,56.0,42.4,29.9
2013-w33,2013,w33,Anuradhapura,323,PUMPKIN,56.0,1.5,29.41
2013-w34,2013,w34,Anuradhapura,323,PUMPKIN,56.0,15.62,31.57
2013-w35,2013,w35,Anuradhapura,323,PUMPKIN,56.0,13.72,30.81
2013-w36,2013,w36,Anuradhapura,323,PUMPKIN,56.0,30.88,28.79
2013-w37,2013,w37,Anuradhapura,323,PUMPKIN,56.0,8.98,28.75
2013-w38,2013,w38,Anuradhapura,323,PUMPKIN,56.0,1.76,30.56
2013-w39,2013,w39,Anuradhapura,323,PUMPKIN,56.0,1.02,30.49
2013-w40,2013,w40,Anuradhapura,323,PUMPKIN,56.0,2.64,30.17
2013-w41,2013,w41,Anuradhapura,323,PUMPKIN,56.0,54.96,31.17
2013-w42,2013,w42,Anuradhapura,323,PUMPKIN,56.0,60.48,29.32
2013-w43,2013,w43,Anuradhapura,323,PUMPKIN,56.0,12.1,30.81
2013-w44,2013,w44,Anuradhapura,323,PUMPKIN,56.0,18.34,29.93
2013-w45,2013,w45,Anuradhapura,323,PUMPKIN,56.0,12.78,29.48
2013-w46,2013,w46,Anuradhapura,323,PUMPKIN,56.0,37.76,29.16
2013-w47,2013,w47,Anuradhapura,323,PUMPKIN,56.0,21.76,29.76
2013-w48,2013,w48,Anuradhapura,323,PUMPKIN,56.0,85.88,27.97
2013-w49,2013,w49,Anuradhapura,323,PUMPKIN,56.0,5.02,28.61
2013-w50,2013,w50,Anuradhapura,323,PUMPKIN,56.0,17.66,27.34
2013-w51,2013,w51,Anuradhapura,323,PUMPKIN,56.0,2.58,26.9
2013-w52,2013,w52,Anuradhapura,323,PUMPKIN,50.0,0.72,25.78
2013-w1,2013,w1,Anuradhapura,326,SNAKE GOURD,72.0,120.14,28.57
2013-w2,2013,w2,Anuradhapura,326,SNAKE GOURD,98.0,0.0,26.07
2013-w3,2013,w3,Anuradhapura,326,SNAKE GOURD,114.0,7.62,26.93
2013-w4,2013,w4,Anuradhapura,326,SNAKE GOURD,114.0,2.02,26.71
2013-w5,2013,w5,Anuradhapura,326,SNAKE GOURD,114.0,6.98,28.39
2013-w6,2013,w6,Anuradhapura,326,SNAKE GOURD,90.0,60.1,28.64
2013-w7,2013,w7,Anuradhapura,326,SNAKE GOURD,68.0,20.4,29.83
2013-w8,2013,w8,Anuradhapura,326,SNAKE GOURD,68.0,0.0,27.87
2013-w9,2013,w9,Anuradhapura,326,SNAKE GOURD,72.0,19.74,29.12
2013-w10,2013,w10,Anuradhapura,326,SNAKE GOURD,92.0,16.86,31.31
2013-w11,2013,w11,Anuradhapura,326,SNAKE GOURD,92.0,16.48,30.62
2013-w12,2013,w12,Anuradhapura,326,SNAKE GOURD,68.0,16.68,31.94
2013-w13,2013,w13,Anuradhapura,326,SNAKE GOURD,46.0,2.68,33.56
2013-w14,2013,w14,Anuradhapura,326,SNAKE GOURD,46.0,5.62,33.79
2013-w15,2013,w15,Anuradhapura,326,SNAKE GOURD,46.0,15.92,33.31
2013-w16,2013,w16,Anuradhapura,326,SNAKE GOURD,68.0,18.64,33.86
2013-w17,2013,w17,Anuradhapura,326,SNAKE GOURD,68.0,26.94,33.46
2013-w18,2013,w18,Anuradhapura,326,SNAKE GOURD,68.0,22.46,32.28
2013-w19,2013,w19,Anuradhapura,326,SNAKE GOURD,68.0,5.4,31.98
2013-w20,2013,w20,Anuradhapura,326,SNAKE GOURD,68.0,6.86,31.8
2013-w21,2013,w21,Anuradhapura,326,SNAKE GOURD,68.0,2.62,30.8
2013-w22,2013,w22,Anuradhapura,326,SNAKE GOURD,72.0,13.56,29.81
2013-w23,2013,w23,Anuradhapura,326,SNAKE GOURD,72.0,8.08,29.65
2013-w24,2013,w24,Anuradhapura,326,SNAKE GOURD,72.0,9.46,29.6
2013-w25,2013,w25,Anuradhapura,326,SNAKE GOURD,72.0,14.76,29.41
2013-w26,2013,w26,Anuradhapura,326,SNAKE GOURD,72.0,2.98,29.54
2013-w27,2013,w27,Anuradhapura,326,SNAKE GOURD,72.0,35.82,30.11
2013-w28,2013,w28,Anuradhapura,326,SNAKE GOURD,72.0,4.02,29.73
2013-w29,2013,w29,Anuradhapura,326,SNAKE GOURD,72.0,4.56,29.02
2013-w30,2013,w30,Anuradhapura,326,SNAKE GOURD,72.0,2.86,30.24
2013-w31,2013,w31,Anuradhapura,326,SNAKE GOURD,72.0,22.22,29.92
2013-w32,2013,w32,Anuradhapura,326,SNAKE GOURD,72.0,42.4,29.9
2013-w33,2013,w33,Anuradhapura,326,SNAKE GOURD,72.0,1.5,29.41
2013-w34,2013,w34,Anuradhapura,326,SNAKE GOURD,72.0,15.62,31.57
2013-w35,2013,w35,Anuradhapura,326,SNAKE GOURD,72.0,13.72,30.81
2013-w36,2013,w36,Anuradhapura,326,SNAKE GOURD,72.0,30.88,28.79
2013-w37,2013,w37,Anuradhapura,326,SNAKE GOURD,75.0,8.98,28.75
2013-w38,2013,w38,Anuradhapura,326,SNAKE GOURD,92.0,1.76,30.56
2013-w39,2013,w39,Anuradhapura,326,SNAKE GOURD,92.0,1.02,30.49
2013-w40,2013,w40,Anuradhapura,326,SNAKE GOURD,92.0,2.64,30.17
2013-w41,2013,w41,Anuradhapura,326,SNAKE GOURD,92.0,54.96,31.17
2013-w42,2013,w42,Anuradhapura,326,SNAKE GOURD,88.0,60.48,29.32
2013-w43,2013,w43,Anuradhapura,326,SNAKE GOURD,92.0,12.1,30.81
2013-w44,2013,w44,Anuradhapura,326,SNAKE GOURD,88.0,18.34,29.93
2013-w45,2013,w45,Anuradhapura,326,SNAKE GOURD,72.0,12.78,29.48
2013-w46,2013,w46,Anuradhapura,326,SNAKE GOURD,72.0,37.76,29.16
2013-w47,2013,w47,Anuradhapura,326,SNAKE GOURD,72.0,21.76,29.76
2013-w48,2013,w48,Anuradhapura,326,SNAKE GOURD,72.0,85.88,27.97
2013-w49,2013,w49,Anuradhapura,326,SNAKE GOURD,72.0,5.02,28.61
2013-w50,2013,w50,Anuradhapura,326,SNAKE GOURD,68.0,17.66,27.34
2013-w51,2013,w51,Anuradhapura,326,SNAKE GOURD,68.0,2.58,26.9
2013-w52,2013,w52,Anuradhapura,326,SNAKE GOURD,68.0,0.72,25.78
2013-w1,2013,w1,Anuradhapura,309,TOMATOES,112.0,179.23,27.14
2013-w2,2013,w2,Anuradhapura,309,TOMATOES,132.0,3.7,24.68
2013-w3,2013,w3,Anuradhapura,309,TOMATOES,126.0,52.23,25.77
2013-w4,2013,w4,Anuradhapura,309,TOMATOES,126.0,16.37,25.09
2013-w5,2013,w5,Anuradhapura,309,TOMATOES,126.0,14.23,27.34
2013-w6,2013,w6,Anuradhapura,309,TOMATOES,110.0,80.6,27.22
2013-w7,2013,w7,Anuradhapura,309,TOMATOES,195.0,27.83,28.46
2013-w8,2013,w8,Anuradhapura,309,TOMATOES,155.0,0.27,26.22
2013-w9,2013,w9,Anuradhapura,309,TOMATOES,134.0,43.07,27.78
2013-w10,2013,w10,Anuradhapura,309,TOMATOES,128.0,32.0,29.95
2013-w11,2013,w11,Anuradhapura,309,TOMATOES,128.0,25.13,29.39
2013-w12,2013,w12,Anuradhapura,309,TOMATOES,84.0,50.47,30.04
2013-w13,2013,w13,Anuradhapura,309,TOMATOES,66.0,5.67,31.39
2013-w14,2013,w14,Anuradhapura,309,TOMATOES,48.0,7.13,31.53
2013-w15,2013,w15,Anuradhapura,309,TOMATOES,48.0,42.53,31.14
2013-w16,2013,w16,Anuradhapura,309,TOMATOES,76.0,30.03,31.62
2013-w17,2013,w17,Anuradhapura,309,TOMATOES,76.0,46.23,31.01
2013-w18,2013,w18,Anuradhapura,309,TOMATOES,112.0,36.5,30.24
2013-w19,2013,w19,Anuradhapura,309,TOMATOES,112.0,8.53,29.63
2013-w20,2013,w20,Anuradhapura,309,TOMATOES,112.0,15.8,29.85
2013-w21,2013,w21,Anuradhapura,309,TOMATOES,112.0,7.13,28.35
2013-w22,2013,w22,Anuradhapura,309,TOMATOES,88.0,26.27,27.24
2013-w23,2013,w23,Anuradhapura,309,TOMATOES,112.0,41.93,26.61
2013-w24,2013,w24,Anuradhapura,309,TOMATOES,152.0,31.9,26.66
2013-w25,2013,w25,Anuradhapura,309,TOMATOES,152.0,30.87,26.71
2013-w26,2013,w26,Anuradhapura,309,TOMATOES,154.0,16.83,26.88
2013-w27,2013,w27,Anuradhapura,309,TOMATOES,156.0,39.13,26.91
2013-w28,2013,w28,Anuradhapura,309,TOMATOES,156.0,10.5,26.81
2013-w29,2013,w29,Anuradhapura,309,TOMATOES,112.0,15.27,26.58
2013-w30,2013,w30,Anuradhapura,309,TOMATOES,112.0,7.23,27.64
2013-w31,2013,w31,Anuradhapura,309,TOMATOES,92.0,51.6,26.62
2013-w32,2013,w32,Anuradhapura,309,TOMATOES,92.0,22.13,26.98
2013-w33,2013,w33,Anuradhapura,309,TOMATOES,92.0,8.1,27.29
2013-w34,2013,w34,Anuradhapura,309,TOMATOES,92.0,38.7,28.76
2013-w35,2013,w35,Anuradhapura,309,TOMATOES,92.0,27.63,28.86
2013-w36,2013,w36,Anuradhapura,309,TOMATOES,112.0,33.83,26.11
2013-w37,2013,w37,Anuradhapura,309,TOMATOES,112.0,25.9,26.64
2013-w38,2013,w38,Anuradhapura,309,TOMATOES,144.0,4.93,28.03
2013-w39,2013,w39,Anuradhapura,309,TOMATOES,128.0,3.6,27.76
2013-w40,2013,w40,Anuradhapura,309,TOMATOES,128.0,8.9,27.64
2013-w41,2013,w41,Anuradhapura,309,TOMATOES,128.0,44.17,28.33
2013-w42,2013,w42,Anuradhapura,309,TOMATOES,128.0,87.67,27.07
2013-w43,2013,w43,Anuradhapura,309,TOMATOES,128.0,31.43,28.73
2013-w44,2013,w44,Anuradhapura,309,TOMATOES,128.0,28.6,28.31
2013-w45,2013,w45,Anuradhapura,309,TOMATOES,128.0,26.87,28.1
2013-w46,2013,w46,Anuradhapura,309,TOMATOES,110.0,51.77,27.73
2013-w47,2013,w47,Anuradhapura,309,TOMATOES,62.0,81.33,28.26
2013-w48,2013,w48,Anuradhapura,309,TOMATOES,64.0,89.97,26.48
2013-w49,2013,w49,Anuradhapura,309,TOMATOES,48.0,19.6,27.28
2013-w50,2013,w50,Anuradhapura,309,TOMATOES,48.0,35.47,26.09
2013-w51,2013,w51,Anuradhapura,309,TOMATOES,90.0,18.8,25.44
2013-w52,2013,w52,Anuradhapura,309,TOMATOES,72.0,3.63,24.89
2013-w1,2013,w1,Badulla,330,ASH PLANTAINS,80.0,237.63,28.28
2013-w2,2013,w2,Badulla,330,ASH PLANTAINS,80.0,11.37,26.26
2013-w3,2013,w3,Badulla,330,ASH PLANTAINS,120.0,122.3,27.37
2013-w4,2013,w4,Badulla,330,ASH PLANTAINS,120.0,31.47,26.61
2013-w5,2013,w5,Badulla,330,ASH PLANTAINS,120.0,15.1,28.53
2013-w6,2013,w6,Badulla,330,ASH PLANTAINS,104.0,85.53,28.68
2013-w7,2013,w7,Badulla,330,ASH PLANTAINS,120.0,25.9,30.12
2013-w8,2013,w8,Badulla,330,ASH PLANTAINS,120.0,0.5,27.75
2013-w9,2013,w9,Badulla,330,ASH PLANTAINS,120.0,55.27,29.31
2013-w10,2013,w10,Badulla,330,ASH PLANTAINS,80.0,26.53,31.22
2013-w11,2013,w11,Badulla,330,ASH PLANTAINS,80.0,16.7,30.58
2013-w12,2013,w12,Badulla,330,ASH PLANTAINS,80.0,31.47,31.19
2013-w13,2013,w13,Badulla,330,ASH PLANTAINS,75.0,2.23,32.42
2013-w14,2013,w14,Badulla,330,ASH PLANTAINS,70.0,9.97,33.24
2013-w15,2013,w15,Badulla,330,ASH PLANTAINS,90.0,32.33,33.27
2013-w16,2013,w16,Badulla,330,ASH PLANTAINS,45.0,8.6,33.29
2013-w17,2013,w17,Badulla,330,ASH PLANTAINS,75.0,31.73,32.65
2013-w18,2013,w18,Badulla,330,ASH PLANTAINS,72.0,43.5,33.04
2013-w19,2013,w19,Badulla,330,ASH PLANTAINS,60.0,7.63,34.19
2013-w20,2013,w20,Badulla,330,ASH PLANTAINS,68.0,29.9,33.21
2013-w21,2013,w21,Badulla,330,ASH PLANTAINS,68.0,3.0,32.57
2013-w22,2013,w22,Badulla,330,ASH PLANTAINS,104.0,8.07,31.61
2013-w23,2013,w23,Badulla,330,ASH PLANTAINS,92.0,5.03,31.41
2013-w24,2013,w24,Badulla,330,ASH PLANTAINS,92.0,23.87,31.87
2013-w25,2013,w25,Badulla,330,ASH PLANTAINS,92.0,17.0,31.49
2013-w26,2013,w26,Badulla,330,ASH PLANTAINS,80.0,15.17,31.5
2013-w27,2013,w27,Badulla,330,ASH PLANTAINS,80.0,46.03,31.79
2013-w28,2013,w28,Badulla,330,ASH PLANTAINS,80.0,6.47,31.8
2013-w29,2013,w29,Badulla,330,ASH PLANTAINS,72.0,7.03,31.28
2013-w30,2013,w30,Badulla,330,ASH PLANTAINS,70.0,4.73,32.14
2013-w31,2013,w31,Badulla,330,ASH PLANTAINS,75.0,22.3,31.83
2013-w32,2013,w32,Badulla,330,ASH PLANTAINS,60.0,29.23,32.35
2013-w33,2013,w33,Badulla,330,ASH PLANTAINS,80.0,2.83,31.8
2013-w34,2013,w34,Badulla,330,ASH PLANTAINS,72.0,22.97,32.75
2013-w35,2013,w35,Badulla,330,ASH PLANTAINS,72.0,39.63,31.53
2013-w36,2013,w36,Badulla,330,ASH PLANTAINS,,28.53,30.67
2013-w37,2013,w37,Badulla,330,ASH PLANTAINS,,12.63,31.26
