Year_Week,year,week,retail_market,code,vegetable_type,no_of_holidays,vegetable_zone,seasonality,lanka_auto_diesel_price,mean_apparent_temperature,rain_sum,usd_exchange_rate,mean_farmer_price,retail_price
2013-w35,2013,w35,Colombo,308,CABBAGE,0,UP Country,Maha Season,121.0,25.26,45.08,132.99,38.2,103.64
2013-w36,2013,w36,Colombo,308,CABBAGE,0,UP Country,Maha Season,121.0,23.3,54.66,132.75,28.8,101.63
2013-w37,2013,w37,Colombo,308,CABBAGE,1,UP Country,Maha Season,121.0,23.95,49.0,132.24,28.8,87.21
2013-w38,2013,w38,Colombo,308,CABBAGE,0,UP Country,Maha Season,121.0,24.9,9.16,132.14,26.2,91.86
2013-w39,2013,w39,Colombo,308,CABBAGE,0,UP Country,Maha Season,121.0,24.62,4.66,131.84,26.2,86.98
2013-w40,2013,w40,Colombo,308,CABBAGE,0,UP Country,Maha Season,121.0,24.48,11.2,131.22,26.5,82.05
2013-w41,2013,w41,Colombo,308,CABBAGE,1,UP Country,Maha Season,121.0,25.08,50.32,131.06,20.4,80.33
2013-w42,2013,w42,Colombo,308,CABBAGE,1,UP Country,Maha Season,121.0,24.11,62.52,130.88,17.7,78.81
2013-w43,2013,w43,Colombo,308,CABBAGE,0,UP Country,Maha Season,121.0,25.13,58.48,130.81,15.0,77.44
2013-w44,2013,w44,Colombo,308,CABBAGE,1,UP Country,Maha Season,121.0,24.68,62.6,131.07,13.2,73.49
2013-w45,2013,w45,Colombo,308,CABBAGE,0,UP Country,Maha Season,121.0,24.61,27.44,131.12,11.4,71.07
2013-w46,2013,w46,Colombo,308,CABBAGE,1,UP Country,Maha Season,121.0,24.28,54.4,131.13,10.6,75.0
2013-w47,2013,w47,Colombo,308,CABBAGE,0,UP Country,Maha Season,121.0,24.65,102.38,131.18,12.0,72.05
2013-w48,2013,w48,Colombo,308,CABBAGE,0,UP Country,Maha Season,121.0,23.48,97.26,131.06,8.4,73.67
2013-w49,2013,w49,Colombo,308,CABBAGE,0,UP Country,Maha Season,121.0,23.89,18.02,130.82,13.4,71.06
2013-w50,2013,w50,Colombo,308,CABBAGE,1,UP Country,Maha Season,121.0,23.08,45.92,130.8,10.9,74.27
2013-w51,2013,w51,Colombo,308,CABBAGE,1,UP Country,Maha Season,121.0,22.81,31.56,130.73,8.4,70.43
2013-w52,2013,w52,Colombo,308,CABBAGE,0,UP Country,Maha Season,121.0,22.32,4.22,130.75,7.3,72.09
2014-w1,2014,w1,Colombo,308,CABBAGE,0,UP Country,Maha Season,121.0,23.44,32.14,130.73,9.4,70.67
2014-w2,2014,w2,Colombo,308,CABBAGE,2,UP Country,Maha Season,121.0,23.61,75.06,130.7,11.25,79.33
2014-w3,2014,w3,Colombo,308,CABBAGE,0,UP Country,Maha Season,121.0,22.83,3.22,130.77,11.25,71.28
2014-w4,2014,w4,Colombo,308,CABBAGE,0,UP Country,Maha Season,121.0,22.16,17.14,130.71,8.67,74.63
2014-w5,2014,w5,Colombo,308,CABBAGE,1,UP Country,Maha Season,121.0,22.85,4.52,130.71,9.0,72.27
2014-w6,2014,w6,Colombo,308,CABBAGE,0,UP Country,Maha Season,121.0,21.58,0.36,130.74,7.2,68.69
2014-w7,2014,w7,Colombo,308,CABBAGE,1,UP Country,Maha Season,121.0,25.01,7.94,130.85,16.12,75.58
2014-w8,2014,w8,Colombo,308,CABBAGE,1,UP Country,Maha Season,121.0,24.51,18.76,131.0,10.9,70.24
2014-w9,2014,w9,Colombo,308,CABBAGE,0,UP Country,Maha Season,121.0,25.28,18.3,130.69,13.4,69.07
2014-w10,2014,w10,Colombo,308,CABBAGE,0,UP Country,Maha Season,121.0,24.14,15.48,130.59,10.07,68.9
2014-w11,2014,w11,Colombo,308,CABBAGE,1,UP Country,Maha Season,121.0,24.64,40.98,130.61,9.12,69.51
2014-w12,2014,w12,Colombo,308,CABBAGE,0,UP Country,Maha Season,121.0,25.81,8.4,130.66,10.7,67.91
2014-w13,2014,w13,Colombo,308,CABBAGE,0,UP Country,Maha Season,121.0,25.76,8.98,130.7,14.4,78.05
2014-w35,2014,w35,Colombo,308,CABBAGE,0,UP Country,Maha Season,121.0,24.62,30.14,130.23,47.1,107.5
2014-w36,2014,w36,Colombo,308,CABBAGE,1,UP Country,Maha Season,121.0,24.55,31.46,130.22,41.8,109.51
2014-w37,2014,w37,Colombo,308,CABBAGE,0,UP Country,Maha Season,120.14,24.33,19.9,130.25,31.6,92.86
2014-w38,2014,w38,Colombo,308,CABBAGE,0,UP Country,Maha Season,118.0,25.69,37.38,130.31,31.6,95.38
2014-w39,2014,w39,Colombo,308,CABBAGE,0,UP Country,Maha Season,118.0,25.59,117.92,130.43,24.4,90.0
2014-w40,2014,w40,Colombo,308,CABBAGE,2,UP Country,Maha Season,118.0,25.25,75.32,130.37,28.95,101.67
2014-w41,2014,w41,Colombo,308,CABBAGE,0,UP Country,Maha Season,118.0,25.48,75.08,130.53,29.1,104.15
2014-w42,2014,w42,Colombo,308,CABBAGE,1,UP Country,Maha Season,118.0,25.13,187.64,130.71,34.5,100.24
2014-w43,2014,w43,Colombo,308,CABBAGE,0,UP Country,Maha Season,118.0,25.21,105.56,130.86,39.9,106.25
2014-w44,2014,w44,Colombo,308,CABBAGE,1,UP Country,Maha Season,118.0,24.12,64.06,130.86,29.5,107.86
2014-w45,2014,w45,Colombo,308,CABBAGE,0,UP Country,Maha Season,118.0,24.63,37.64,130.91,52.0,128.33
2014-w46,2014,w46,Colombo,308,CABBAGE,0,UP Country,Maha Season,118.0,24.38,83.72,131.01,50.0,125.71
2014-w47,2014,w47,Colombo,308,CABBAGE,0,UP Country,Maha Season,118.0,23.87,233.7,131.1,52.2,119.29
2014-w48,2014,w48,Colombo,308,CABBAGE,0,UP Country,Maha Season,118.0,24.37,49.4,131.13,47.3,145.5
2014-w49,2014,w49,Colombo,308,CABBAGE,1,UP Country,Maha Season,111.0,24.51,77.38,131.16,52.5,148.1
2014-w50,2014,w50,Colombo,308,CABBAGE,0,UP Country,Maha Season,111.0,24.67,98.36,131.2,77.0,173.75
2014-w51,2014,w51,Colombo,308,CABBAGE,1,UP Country,Maha Season,111.0,23.4,450.5,131.22,50.0,150.83
2014-w52,2014,w52,Colombo,308,CABBAGE,0,UP Country,Maha Season,111.0,23.09,85.2,131.23,47.2,168.28
2015-w1,2015,w1,Colombo,308,CABBAGE,1,UP Country,Maha Season,111.0,24.28,4.72,131.41,75.0,188.23
2015-w2,2015,w2,Colombo,308,CABBAGE,1,UP Country,Maha Season,111.0,21.81,2.04,131.51,90.0,222.37
2015-w3,2015,w3,Colombo,308,CABBAGE,0,UP Country,Maha Season,108.71,23.19,1.94,131.67,104.0,220.33
2015-w4,2015,w4,Colombo,308,CABBAGE,0,UP Country,Maha Season,95.0,23.53,33.72,132.05,80.5,210.33
2015-w5,2015,w5,Colombo,308,CABBAGE,2,UP Country,Maha Season,95.0,23.57,33.08,132.38,59.0,168.72
2015-w6,2015,w6,Colombo,308,CABBAGE,0,UP Country,Maha Season,95.0,24.07,50.02,132.96,67.8,167.11
2015-w7,2015,w7,Colombo,308,CABBAGE,1,UP Country,Maha Season,95.0,21.69,14.72,133.01,67.8,147.11
2015-w8,2015,w8,Colombo,308,CABBAGE,0,UP Country,Maha Season,95.0,23.85,53.44,132.94,69.8,145.0
2015-w9,2015,w9,Colombo,308,CABBAGE,1,UP Country,Maha Season,95.0,25.03,36.0,133.17,45.0,120.93
2015-w10,2015,w10,Colombo,308,CABBAGE,0,UP Country,Maha Season,95.0,24.33,7.28,133.22,35.0,104.09
2015-w11,2015,w11,Colombo,308,CABBAGE,0,UP Country,Maha Season,95.0,25.14,49.14,133.09,34.5,98.22
2015-w12,2015,w12,Colombo,308,CABBAGE,0,UP Country,Maha Season,95.0,25.28,5.42,132.95,28.0,88.22
2015-w13,2015,w13,Colombo,308,CABBAGE,0,UP Country,Maha Season,95.0,26.08,108.3,133.03,29.8,88.1
2015-w35,2015,w35,Colombo,308,CABBAGE,1,UP Country,Maha Season,95.0,25.89,29.8,134.53,30.8,95.0
2015-w36,2015,w36,Colombo,308,CABBAGE,0,UP Country,Maha Season,95.0,25.41,46.82,138.11,20.8,93.35
2015-w37,2015,w37,Colombo,308,CABBAGE,0,UP Country,Maha Season,95.0,24.98,23.68,139.68,24.0,91.33
2015-w38,2015,w38,Colombo,308,CABBAGE,1,UP Country,Maha Season,95.0,25.93,51.12,140.78,24.0,98.29
2015-w39,2015,w39,Colombo,308,CABBAGE,1,UP Country,Maha Season,95.0,25.29,77.04,141.06,19.6,95.0
2015-w40,2015,w40,Colombo,308,CABBAGE,0,UP Country,Maha Season,95.0,25.71,25.34,140.99,19.6,98.29
2015-w41,2015,w41,Colombo,308,CABBAGE,0,UP Country,Maha Season,95.0,26.04,125.9,140.51,24.0,97.5
2015-w42,2015,w42,Colombo,308,CABBAGE,0,UP Country,Maha Season,95.0,26.25,208.12,140.8,26.0,104.0
2015-w43,2015,w43,Colombo,308,CABBAGE,1,UP Country,Maha Season,95.0,24.55,318.44,141.13,56.2,123.24
2015-w44,2015,w44,Colombo,308,CABBAGE,0,UP Country,Maha Season,95.0,25.25,140.56,141.18,63.0,141.71
2015-w45,2015,w45,Colombo,308,CABBAGE,1,UP Country,Maha Season,95.0,25.09,90.62,141.75,68.0,169.21
2015-w46,2015,w46,Colombo,308,CABBAGE,0,UP Country,Maha Season,95.0,25.13,133.76,142.19,114.8,187.13
2015-w47,2015,w47,Colombo,308,CABBAGE,1,UP Country,Maha Season,95.0,25.23,52.0,142.76,114.8,185.0
2015-w48,2015,w48,Colombo,308,CABBAGE,0,UP Country,Maha Season,95.0,24.77,88.54,142.88,130.0,222.43
2015-w49,2015,w49,Colombo,308,CABBAGE,0,UP Country,Maha Season,95.0,25.45,131.12,143.0,105.0,220.35
2015-w50,2015,w50,Colombo,308,CABBAGE,0,UP Country,Maha Season,95.0,25.45,88.94,143.48,105.0,200.94
2015-w51,2015,w51,Colombo,308,CABBAGE,1,UP Country,Maha Season,95.0,23.85,29.06,143.51,103.0,205.0
2015-w52,2015,w52,Colombo,308,CABBAGE,1,UP Country,Maha Season,95.0,24.11,34.74,143.79,103.0,239.51
2016-w1,2016,w1,Colombo,308,CABBAGE,0,UP Country,Maha Season,95.0,24.47,31.78,143.71,72.0,196.67
2016-w2,2016,w2,Colombo,308,CABBAGE,0,UP Country,Maha Season,95.0,23.72,6.96,143.92,72.0,158.0
2016-w3,2016,w3,Colombo,308,CABBAGE,1,UP Country,Maha Season,95.0,24.28,1.5,144.08,74.0,168.77
2016-w4,2016,w4,Colombo,308,CABBAGE,1,UP Country,Maha Season,95.0,24.7,25.62,144.08,84.0,176.83
2016-w5,2016,w5,Colombo,308,CABBAGE,1,UP Country,Maha Season,95.0,22.58,0.22,143.95,69.5,165.38
2016-w6,2016,w6,Colombo,308,CABBAGE,0,UP Country,Maha Season,95.0,25.56,5.2,144.19,65.0,151.54
2016-w7,2016,w7,Colombo,308,CABBAGE,0,UP Country,Maha Season,95.0,24.84,38.94,144.04,62.0,146.51
2016-w8,2016,w8,Colombo,308,CABBAGE,1,UP Country,Maha Season,95.0,25.53,23.28,144.71,49.0,119.09
2016-w9,2016,w9,Colombo,308,CABBAGE,0,UP Country,Maha Season,95.0,25.6,12.68,144.79,29.8,115.0
2016-w10,2016,w10,Colombo,308,CABBAGE,1,UP Country,Maha Season,95.0,26.97,11.62,144.79,30.3,112.0
2016-w11,2016,w11,Colombo,308,CABBAGE,0,UP Country,Maha Season,95.0,27.76,9.48,145.53,32.3,106.74
2016-w12,2016,w12,Colombo,308,CABBAGE,1,UP Country,Maha Season,95.0,27.23,7.48,147.29,36.3,120.0
2016-w13,2016,w13,Colombo,308,CABBAGE,1,UP Country,Maha Season,95.0,27.2,47.48,145.65,44.3,140.23
2016-w35,2016,w35,Colombo,308,CABBAGE,0,UP Country,Maha Season,95.0,24.51,23.4,145.39,41.7,115.41
2016-w36,2016,w36,Colombo,308,CABBAGE,0,UP Country,Maha Season,95.0,24.25,11.1,145.16,37.8,105.78
2016-w37,2016,w37,Colombo,308,CABBAGE,1,UP Country,Maha Season,95.0,24.58,12.02,145.65,41.3,117.44
2016-w38,2016,w38,Colombo,308,CABBAGE,1,UP Country,Maha Season,95.0,24.87,19.22,146.21,39.6,115.4
2016-w39,2016,w39,Colombo,308,CABBAGE,0,UP Country,Maha Season,95.0,24.92,12.74,146.39,29.0,112.5
2016-w40,2016,w40,Colombo,308,CABBAGE,0,UP Country,Maha Season,95.0,24.95,7.82,146.72,28.0,111.36
2016-w41,2016,w41,Colombo,308,CABBAGE,0,UP Country,Maha Season,95.0,24.74,2.5,146.77,28.1,112.5
2016-w42,2016,w42,Colombo,308,CABBAGE,1,UP Country,Maha Season,95.0,25.73,47.48,147.28,38.9,112.89
2016-w43,2016,w43,Colombo,308,CABBAGE,0,UP Country,Maha Season,95.0,24.69,32.54,147.83,24.2,110.47
2016-w44,2016,w44,Colombo,308,CABBAGE,1,UP Country,Maha Season,95.0,25.36,81.36,147.76,22.2,108.5
2016-w45,2016,w45,Colombo,308,CABBAGE,0,UP Country,Maha Season,95.0,24.73,46.64,147.64,17.4,97.56
2016-w46,2016,w46,Colombo,308,CABBAGE,1,UP Country,Maha Season,95.0,25.22,74.86,148.02,12.4,96.2
2016-w47,2016,w47,Colombo,308,CABBAGE,0,UP Country,Maha Season,95.0,24.83,143.02,148.31,12.2,86.19
2016-w48,2016,w48,Colombo,308,CABBAGE,0,UP Country,Maha Season,95.0,23.63,3.66,148.33,14.4,87.25
2016-w49,2016,w49,Colombo,308,CABBAGE,0,UP Country,Maha Season,95.0,24.3,7.5,148.61,15.1,88.0
2016-w50,2016,w50,Colombo,308,CABBAGE,2,UP Country,Maha Season,95.0,23.61,11.12,149.36,16.6,93.1
2016-w51,2016,w51,Colombo,308,CABBAGE,0,UP Country,Maha Season,95.0,24.35,29.12,149.54,13.6,85.25
2016-w52,2016,w52,Colombo,308,CABBAGE,1,UP Country,Maha Season,95.0,23.04,29.92,149.6,10.7,81.2
2017-w1,2017,w1,Colombo,308,CABBAGE,1,UP Country,Maha Season,95.0,19.19,0.04,149.87,9.0,77.75
2017-w2,2017,w2,Colombo,308,CABBAGE,1,UP Country,Maha Season,95.0,19.75,1.92,149.91,8.4,74.5
2017-w3,2017,w3,Colombo,308,CABBAGE,0,UP Country,Maha Season,95.0,22.44,79.6,150.04,10.7,75.48
2017-w4,2017,w4,Colombo,308,CABBAGE,0,UP Country,Maha Season,95.0,22.29,58.98,150.14,10.3,73.4
2017-w5,2017,w5,Colombo,308,CABBAGE,1,UP Country,Maha Season,95.0,20.96,1.38,150.42,9.7,71.5
2017-w6,2017,w6,Colombo,308,CABBAGE,1,UP Country,Maha Season,95.0,21.77,11.4,150.32,7.9,74.51
2017-w7,2017,w7,Colombo,308,CABBAGE,0,UP Country,Maha Season,95.0,22.56,25.72,151.52,8.4,79.3
2017-w8,2017,w8,Colombo,308,CABBAGE,1,UP Country,Maha Season,95.0,22.55,32.16,151.72,10.1,79.3
2017-w9,2017,w9,Colombo,308,CABBAGE,0,UP Country,Maha Season,95.0,24.45,39.92,151.18,7.9,73.3
2017-w10,2017,w10,Colombo,308,CABBAGE,1,UP Country,Maha Season,95.0,24.04,46.78,151.46,7.4,72.95
2017-w11,2017,w11,Colombo,308,CABBAGE,0,UP Country,Maha Season,95.0,23.25,4.92,151.98,8.4,78.16
2017-w12,2017,w12,Colombo,308,CABBAGE,0,UP Country,Maha Season,95.0,24.07,18.56,151.73,11.2,88.97
2017-w13,2017,w13,Colombo,308,CABBAGE,0,UP Country,Maha Season,95.0,25.4,47.44,151.72,42.0,112.43
2017-w35,2017,w35,Colombo,308,CABBAGE,2,UP Country,Maha Season,95.0,24.27,80.26,152.56,29.2,107.18
2017-w36,2017,w36,Colombo,308,CABBAGE,0,UP Country,Maha Season,95.0,23.37,60.58,152.8,30.7,117.18
2017-w37,2017,w37,Colombo,308,CABBAGE,0,UP Country,Maha Season,95.0,22.51,21.72,152.85,34.0,120.54
2017-w38,2017,w38,Colombo,308,CABBAGE,0,UP Country,Maha Season,95.0,23.04,23.74,152.91,30.9,115.23
2017-w39,2017,w39,Colombo,308,CABBAGE,1,UP Country,Maha Season,95.0,23.79,17.5,153.13,66.0,147.58
2017-w40,2017,w40,Colombo,308,CABBAGE,0,UP Country,Maha Season,95.0,23.81,28.86,153.35,79.0,150.54
2017-w41,2017,w41,Colombo,308,CABBAGE,1,UP Country,Maha Season,95.0,22.54,90.76,153.64,71.0,170.28
2017-w42,2017,w42,Colombo,308,CABBAGE,0,UP Country,Maha Season,95.0,24.21,58.84,153.64,69.0,176.88
2017-w43,2017,w43,Colombo,308,CABBAGE,0,UP Country,Maha Season,95.0,23.61,91.06,153.54,79.0,173.24
2017-w44,2017,w44,Colombo,308,CABBAGE,1,UP Country,Maha Season,95.0,23.73,89.58,153.48,68.0,171.82
2017-w45,2017,w45,Colombo,308,CABBAGE,0,UP Country,Maha Season,95.0,22.12,16.34,153.59,64.75,168.78
2017-w46,2017,w46,Colombo,308,CABBAGE,0,UP Country,Maha Season,95.0,23.62,29.82,153.64,64.5,175.71
2017-w47,2017,w47,Colombo,308,CABBAGE,0,UP Country,Maha Season,95.0,22.35,213.7,153.66,104.0,215.29
2017-w48,2017,w48,Colombo,308,CABBAGE,2,UP Country,Maha Season,95.0,22.68,39.24,153.44,84.5,200.91
2017-w49,2017,w49,Colombo,308,CABBAGE,0,UP Country,Maha Season,95.0,23.07,28.8,153.09,87.9,198.0
2017-w50,2017,w50,Colombo,308,CABBAGE,0,UP Country,Maha Season,95.0,22.11,24.08,153.04,96.0,187.62
2017-w51,2017,w51,Colombo,308,CABBAGE,1,UP Country,Maha Season,95.0,21.95,22.5,152.81,68.0,183.51
2017-w52,2017,w52,Colombo,308,CABBAGE,1,UP Country,Maha Season,95.0,21.91,3.14,153.46,67.0,156.67
2018-w1,2018,w1,Colombo,308,CABBAGE,0,UP Country,Maha Season,95.0,20.17,8.64,153.6,66.0,172.86
2018-w2,2018,w2,Colombo,308,CABBAGE,1,UP Country,Maha Season,95.0,21.06,14.84,153.87,45.5,139.35
2018-w3,2018,w3,Colombo,308,CABBAGE,0,UP Country,Maha Season,95.0,21.28,2.2,153.86,43.0,138.38
2018-w4,2018,w4,Colombo,308,CABBAGE,1,UP Country,Maha Season,95.0,22.25,27.36,153.76,38.5,111.94
2018-w5,2018,w5,Colombo,308,CABBAGE,1,UP Country,Maha Season,95.0,22.65,23.86,154.26,28.0,109.21
2018-w6,2018,w6,Colombo,308,CABBAGE,1,UP Country,Maha Season,95.0,22.71,12.22,154.58,33.0,115.95
2018-w7,2018,w7,Colombo,308,CABBAGE,0,UP Country,Maha Season,95.0,21.78,4.38,155.2,34.4,115.94
2018-w8,2018,w8,Colombo,308,CABBAGE,1,UP Country,Maha Season,95.0,23.26,69.44,154.97,25.2,112.5
2018-w9,2018,w9,Colombo,308,CABBAGE,0,UP Country,Maha Season,95.0,23.92,28.98,155.06,25.2,102.0
2018-w10,2018,w10,Colombo,308,CABBAGE,0,UP Country,Maha Season,95.0,23.14,41.08,155.6,21.3,100.31
2018-w11,2018,w11,Colombo,308,CABBAGE,0,UP Country,Maha Season,95.0,24.78,60.18,156.0,18.8,107.22
2018-w12,2018,w12,Colombo,308,CABBAGE,0,UP Country,Maha Season,95.0,24.0,19.76,155.92,21.6,101.94
2018-w13,2018,w13,Colombo,308,CABBAGE,2,UP Country,Maha Season,95.0,24.76,19.64,155.58,21.1,101.43
2018-w35,2018,w35,Colombo,308,CABBAGE,0,UP Country,Maha Season,109.0,22.27,6.1,161.68,86.0,203.51
2018-w36,2018,w36,Colombo,308,CABBAGE,0,UP Country,Maha Season,115.0,23.59,22.76,162.3,100.5,208.44
2018-w37,2018,w37,Colombo,308,CABBAGE,0,UP Country,Maha Season,123.0,22.95,43.16,165.43,87.5,206.36
2018-w38,2018,w38,Colombo,308,CABBAGE,1,UP Country,Maha Season,123.0,23.88,86.42,168.72,54.5,169.06
2018-w39,2018,w39,Colombo,308,CABBAGE,0,UP Country,Maha Season,123.0,24.53,202.56,169.41,36.0,150.31
2018-w40,2018,w40,Colombo,308,CABBAGE,0,UP Country,Maha Season,123.0,24.08,175.22,170.55,29.0,132.94
2018-w41,2018,w41,Colombo,308,CABBAGE,0,UP Country,Maha Season,123.0,23.32,51.9,170.4,29.0,120.63
2018-w42,2018,w42,Colombo,308,CABBAGE,1,UP Country,Maha Season,123.0,23.72,124.62,172.3,33.5,148.0
2018-w43,2018,w43,Colombo,308,CABBAGE,0,UP Country,Maha Season,123.0,23.43,137.92,172.42,56.5,157.81
2018-w44,2018,w44,Colombo,308,CABBAGE,1,UP Country,Maha Season,116.0,23.64,208.98,172.22,68.0,165.0
2018-w45,2018,w45,Colombo,308,CABBAGE,0,UP Country,Maha Season,116.0,22.1,19.06,174.46,76.5,191.25
2018-w46,2018,w46,Colombo,308,CABBAGE,2,UP Country,Maha Season,116.0,23.68,132.52,177.07,91.5,200.33
2018-w47,2018,w47,Colombo,308,CABBAGE,0,UP Country,Maha Season,116.0,23.48,65.28,179.85,103.5,214.85
2018-w48,2018,w48,Colombo,308,CABBAGE,0,UP Country,Maha Season,107.43,22.85,68.2,179.23,96.5,200.83
2018-w49,2018,w49,Colombo,308,CABBAGE,0,UP Country,Maha Season,106.0,21.92,15.72,179.02,66.5,195.86
2018-w50,2018,w50,Colombo,308,CABBAGE,0,UP Country,Maha Season,106.0,21.79,9.34,180.1,71.0,176.76
2018-w51,2018,w51,Colombo,308,CABBAGE,2,UP Country,Maha Season,101.71,22.86,79.02,181.53,75.0,183.0
2018-w52,2018,w52,Colombo,308,CABBAGE,0,UP Country,Maha Season,101.0,20.64,5.54,182.94,78.5,181.76
2019-w1,2019,w1,Colombo,308,CABBAGE,0,UP Country,Maha Season,101.0,21.15,11.74,182.51,46.5,157.33
2019-w2,2019,w2,Colombo,308,CABBAGE,1,UP Country,Maha Season,99.0,22.11,83.52,182.04,33.0,118.62
2019-w3,2019,w3,Colombo,308,CABBAGE,1,UP Country,Maha Season,99.0,21.14,4.26,181.83,27.0,116.56
2019-w4,2019,w4,Colombo,308,CABBAGE,0,UP Country,Maha Season,99.0,22.18,7.48,180.58,23.5,112.35
2019-w5,2019,w5,Colombo,308,CABBAGE,1,UP Country,Maha Season,99.0,22.92,64.54,177.21,22.6,101.29
2019-w6,2019,w6,Colombo,308,CABBAGE,0,UP Country,Maha Season,100.71,23.1,85.46,178.07,18.8,99.19
2019-w7,2019,w7,Colombo,308,CABBAGE,1,UP Country,Maha Season,103.0,23.64,53.26,179.2,14.9,94.69
2019-w8,2019,w8,Colombo,308,CABBAGE,0,UP Country,Maha Season,103.0,23.0,24.18,179.69,16.0,100.94
2019-w9,2019,w9,Colombo,308,CABBAGE,1,UP Country,Maha Season,103.0,24.33,30.14,179.31,18.6,98.44
2019-w10,2019,w10,Colombo,308,CABBAGE,0,UP Country,Maha Season,103.29,23.16,3.32,178.61,17.0,100.0
2019-w11,2019,w11,Colombo,308,CABBAGE,1,UP Country,Maha Season,104.0,23.63,34.3,178.47,19.3,92.58
2019-w12,2019,w12,Colombo,308,CABBAGE,0,UP Country,Maha Season,104.0,23.23,10.02,177.33,28.7,100.63
2019-w13,2019,w13,Colombo,308,CABBAGE,0,UP Country,Maha Season,104.0,24.46,3.8,174.96,31.2,100.37
2019-w35,2019,w35,Colombo,308,CABBAGE,0,UP Country,Maha Season,104.0,23.28,39.4,179.99,48.0,120.83
2019-w36,2019,w36,Colombo,308,CABBAGE,0,UP Country,Maha Season,104.0,23.96,30.92,180.1,37.0,128.44
2019-w37,2019,w37,Colombo,308,CABBAGE,1,UP Country,Maha Season,104.0,23.61,38.64,180.54,43.0,130.65
2019-w38,2019,w38,Colombo,308,CABBAGE,0,UP Country,Maha Season,104.0,23.6,88.88,181.38,59.0,135.71
2019-w39,2019,w39,Colombo,308,CABBAGE,0,UP Country,Maha Season,104.0,23.69,85.3,181.78,59.0,178.13
2019-w40,2019,w40,Colombo,308,CABBAGE,0,UP Country,Maha Season,104.0,23.79,154.52,181.01,75.4,177.41
2019-w41,2019,w41,Colombo,308,CABBAGE,1,UP Country,Maha Season,104.0,24.07,188.34,181.22,71.6,179.31
2019-w42,2019,w42,Colombo,308,CABBAGE,0,UP Country,Maha Season,104.0,23.59,119.42,181.72,88.5,190.0
2019-w43,2019,w43,Colombo,308,CABBAGE,1,UP Country,Maha Season,104.0,22.58,92.9,181.4,99.0,196.13
2019-w44,2019,w44,Colombo,308,CABBAGE,0,UP Country,Maha Season,104.0,23.5,28.48,180.84,100.0,194.19
2019-w45,2019,w45,Colombo,308,CABBAGE,2,UP Country,Maha Season,104.0,23.93,29.7,180.47,107.5,200.29
2019-w46,2019,w46,Colombo,308,CABBAGE,0,UP Country,Maha Season,104.0,23.83,73.82,179.7,127.3,195.22
2019-w47,2019,w47,Colombo,308,CABBAGE,0,UP Country,Maha Season,104.0,23.3,70.08,180.67,60.0,179.31
2019-w48,2019,w48,Colombo,308,CABBAGE,0,UP Country,Maha Season,104.0,23.85,110.72,181.06,68.5,162.5
2019-w49,2019,w49,Colombo,308,CABBAGE,1,UP Country,Maha Season,104.0,22.75,147.84,181.15,66.0,184.19
2019-w50,2019,w50,Colombo,308,CABBAGE,0,UP Country,Maha Season,104.0,22.54,41.0,181.18,81.0,198.06
2019-w51,2019,w51,Colombo,308,CABBAGE,1,UP Country,Maha Season,104.0,23.53,51.86,181.19,66.5,198.0
2019-w52,2019,w52,Colombo,308,CABBAGE,0,UP Country,Maha Season,104.0,22.66,1.1,181.48,99.5,204.29
2013-w1,2013,w1,Colombo,303,CARROT,0,UP Country,Maha Season,115.0,23.8,211.88,127.07,101.0,173.66
2013-w2,2013,w2,Colombo,303,CARROT,1,UP Country,Maha Season,115.0,22.13,8.54,126.35,119.2,188.16
2013-w3,2013,w3,Colombo,303,CARROT,0,UP Country,Maha Season,115.0,23.11,52.08,126.74,136.6,209.23
2013-w4,2013,w4,Colombo,303,CARROT,2,UP Country,Maha Season,115.0,22.4,17.3,126.88,128.0,191.95
2013-w5,2013,w5,Colombo,303,CARROT,1,UP Country,Maha Season,115.0,24.1,24.9,126.31,116.6,195.21
2013-w6,2013,w6,Colombo,303,CARROT,0,UP Country,Maha Season,115.0,24.03,109.02,126.36,97.0,164.72
2013-w7,2013,w7,Colombo,303,CARROT,0,UP Country,Maha Season,115.0,25.01,39.06,126.9,87.66,161.46
2013-w8,2013,w8,Colombo,303,CARROT,1,UP Country,Maha Season,120.14,23.02,0.36,127.43,87.16,167.18
2013-w9,2013,w9,Colombo,303,CARROT,0,UP Country,Maha Season,121.0,24.61,59.48,127.38,99.2,164.39
2013-w10,2013,w10,Colombo,303,CARROT,1,UP Country,Maha Season,121.0,26.14,61.68,126.5,71.0,150.56
2013-w11,2013,w11,Colombo,303,CARROT,0,UP Country,Maha Season,121.0,25.74,40.5,126.47,66.12,133.18
2013-w12,2013,w12,Colombo,303,CARROT,1,UP Country,Maha Season,121.0,26.19,80.46,126.83,62.9,120.24
2013-w13,2013,w13,Colombo,303,CARROT,1,UP Country,Maha Season,121.0,27.12,14.08,126.5,66.8,120.77
2013-w35,2013,w35,Colombo,303,CARROT,0,UP Country,Maha Season,121.0,25.26,45.08,132.99,46.8,108.26
2013-w36,2013,w36,Colombo,303,CARROT,0,UP Country,Maha Season,121.0,23.3,54.66,132.75,46.8,100.21
2013-w37,2013,w37,Colombo,303,CARROT,1,UP Country,Maha Season,121.0,23.95,49.0,132.24,46.8,99.55
2013-w38,2013,w38,Colombo,303,CARROT,0,UP Country,Maha Season,121.0,24.9,9.16,132.14,36.8,104.9
