Year_Week,year,week,retail_market,code,vegetable_type,no_of_holidays,vegetable_zone,seasonality,lanka_auto_diesel_price,mean_apparent_temperature,rain_sum,usd_exchange_rate,mean_farmer_price,retail_price
2015-w25,2015,w25,Anuradhapura,305,BEETROOT,0,UP Country,Yala Season,95.0,29.0,3.0,133.91,81.7,204.0
2015-w26,2015,w26,Anuradhapura,305,BEETROOT,1,UP Country,Yala Season,95.0,28.23,25.2,133.88,77.6,183.0
2015-w27,2015,w27,Anuradhapura,305,BEETROOT,0,UP Country,Yala Season,95.0,28.2,7.7,133.76,81.0,162.0
2015-w28,2015,w28,Anuradhapura,305,BEETROOT,0,UP Country,Yala Season,95.0,28.08,15.13,133.71,77.7,149.0
2015-w29,2015,w29,Anuradhapura,305,BEETROOT,1,UP Country,Yala Season,95.0,27.02,30.43,133.87,66.1,136.0
2015-w30,2015,w30,Anuradhapura,305,BEETROOT,0,UP Country,Yala Season,95.0,28.1,7.3,133.73,52.6,123.0
2015-w31,2015,w31,Anuradhapura,305,BEETROOT,1,UP Country,Yala Season,95.0,27.73,9.63,133.7,46.5,110.0
2015-w32,2015,w32,Anuradhapura,305,BEETROOT,0,UP Country,Yala Season,95.0,28.06,13.17,133.78,31.0,110.0
2015-w33,2015,w33,Anuradhapura,305,BEETROOT,0,UP Country,Yala Season,95.0,29.99,66.7,134.23,31.0,74.0
2015-w34,2015,w34,Anuradhapura,305,BEETROOT,0,UP Country,Yala Season,95.0,28.42,6.53,134.07,23.0,68.0
2016-w14,2016,w14,Anuradhapura,305,BEETROOT,0,UP Country,Yala Season,95.0,32.24,10.53,145.1,58.4,108.0
2016-w15,2016,w15,Anuradhapura,305,BEETROOT,2,UP Country,Yala Season,95.0,33.09,5.83,145.62,61.6,192.0
2016-w16,2016,w16,Anuradhapura,305,BEETROOT,2,UP Country,Yala Season,95.0,33.29,21.87,146.22,57.9,200.0
2016-w17,2016,w17,Anuradhapura,305,BEETROOT,0,UP Country,Yala Season,95.0,32.95,15.63,145.98,64.1,175.0
2016-w18,2016,w18,Anuradhapura,305,BEETROOT,1,UP Country,Yala Season,95.0,32.61,30.93,146.0,76.0,184.0
2016-w19,2016,w19,Anuradhapura,305,BEETROOT,0,UP Country,Yala Season,95.0,31.34,82.47,146.24,73.7,188.0
2016-w20,2016,w20,Anuradhapura,305,BEETROOT,0,UP Country,Yala Season,95.0,28.88,464.47,146.86,78.6,188.0
2016-w21,2016,w21,Anuradhapura,305,BEETROOT,2,UP Country,Yala Season,95.0,29.67,10.8,147.7,86.0,216.0
2016-w22,2016,w22,Anuradhapura,305,BEETROOT,0,UP Country,Yala Season,95.0,28.83,8.9,146.55,111.0,280.0
2016-w23,2016,w23,Anuradhapura,305,BEETROOT,0,UP Country,Yala Season,95.0,28.87,7.23,145.25,122.5,272.0
2016-w24,2016,w24,Anuradhapura,305,BEETROOT,0,UP Country,Yala Season,95.0,28.22,9.7,145.7,161.75,308.0
2016-w25,2016,w25,Anuradhapura,305,BEETROOT,1,UP Country,Yala Season,95.0,27.43,23.5,146.91,143.5,308.0
2016-w26,2016,w26,Anuradhapura,305,BEETROOT,0,UP Country,Yala Season,95.0,27.79,6.97,146.05,125.7,308.0
2016-w27,2016,w27,Anuradhapura,305,BEETROOT,1,UP Country,Yala Season,95.0,28.99,5.17,145.61,102.4,272.0
2016-w28,2016,w28,Anuradhapura,305,BEETROOT,0,UP Country,Yala Season,95.0,27.72,13.53,145.94,94.5,256.0
2016-w29,2016,w29,Anuradhapura,305,BEETROOT,1,UP Country,Yala Season,95.0,28.14,11.63,145.73,93.2,220.0
2016-w30,2016,w30,Anuradhapura,305,BEETROOT,0,UP Country,Yala Season,95.0,27.61,30.43,145.83,51.9,192.0
2016-w31,2016,w31,Anuradhapura,305,BEETROOT,0,UP Country,Yala Season,95.0,27.41,9.67,145.52,39.2,112.0
2016-w32,2016,w32,Anuradhapura,305,BEETROOT,0,UP Country,Yala Season,95.0,28.61,7.0,145.29,41.0,92.0
2016-w33,2016,w33,Anuradhapura,305,BEETROOT,1,UP Country,Yala Season,95.0,27.3,12.67,145.33,32.6,92.0
2016-w34,2016,w34,Anuradhapura,305,BEETROOT,0,UP Country,Yala Season,95.0,28.11,21.77,145.44,30.3,72.0
2017-w14,2017,w14,Anuradhapura,305,BEETROOT,2,UP Country,Yala Season,95.0,30.7,44.9,151.82,73.9,136.0
2017-w15,2017,w15,Anuradhapura,305,BEETROOT,1,UP Country,Yala Season,95.0,30.32,4.43,151.99,84.05,180.0
2017-w16,2017,w16,Anuradhapura,305,BEETROOT,0,UP Country,Yala Season,95.0,30.18,11.33,151.97,94.2,224.0
2017-w17,2017,w17,Anuradhapura,305,BEETROOT,1,UP Country,Yala Season,95.0,31.28,10.47,152.27,93.0,232.0
2017-w18,2017,w18,Anuradhapura,305,BEETROOT,2,UP Country,Yala Season,95.0,30.67,59.13,152.41,94.5,248.0
2017-w19,2017,w19,Anuradhapura,305,BEETROOT,0,UP Country,Yala Season,95.0,29.73,32.33,152.54,91.2,248.0
2017-w20,2017,w20,Anuradhapura,305,BEETROOT,0,UP Country,Yala Season,95.0,29.07,27.67,152.59,86.0,216.0
2017-w21,2017,w21,Anuradhapura,305,BEETROOT,0,UP Country,Yala Season,95.0,27.36,53.77,152.68,80.6,224.0
2017-w22,2017,w22,Anuradhapura,305,BEETROOT,1,UP Country,Yala Season,95.0,27.72,15.4,152.33,80.03,224.0
2017-w23,2017,w23,Anuradhapura,305,BEETROOT,0,UP Country,Yala Season,95.0,28.2,23.43,152.64,82.5,224.0
2017-w24,2017,w24,Anuradhapura,305,BEETROOT,0,UP Country,Yala Season,95.0,28.21,12.33,152.97,75.53,224.0
2017-w25,2017,w25,Anuradhapura,305,BEETROOT,1,UP Country,Yala Season,95.0,26.73,37.6,153.26,68.55,224.0
2017-w26,2017,w26,Anuradhapura,305,BEETROOT,0,UP Country,Yala Season,95.0,28.39,12.73,153.54,61.58,224.0
2017-w27,2017,w27,Anuradhapura,305,BEETROOT,1,UP Country,Yala Season,95.0,27.41,26.3,153.61,54.6,180.0
2017-w28,2017,w28,Anuradhapura,305,BEETROOT,0,UP Country,Yala Season,95.0,27.38,12.5,153.65,50.5,144.0
2017-w29,2017,w29,Anuradhapura,305,BEETROOT,0,UP Country,Yala Season,95.0,28.77,10.27,153.59,46.2,108.0
2017-w30,2017,w30,Anuradhapura,305,BEETROOT,0,UP Country,Yala Season,95.0,27.73,26.17,153.55,34.4,92.0
2017-w31,2017,w31,Anuradhapura,305,BEETROOT,1,UP Country,Yala Season,95.0,27.43,40.37,153.35,32.8,108.0
2017-w32,2017,w32,Anuradhapura,305,BEETROOT,0,UP Country,Yala Season,95.0,27.84,8.6,153.12,29.8,104.0
2017-w33,2017,w33,Anuradhapura,305,BEETROOT,0,UP Country,Yala Season,95.0,26.72,40.67,153.1,28.5,100.0
2017-w34,2017,w34,Anuradhapura,305,BEETROOT,0,UP Country,Yala Season,95.0,27.48,31.13,152.86,29.1,68.0
2018-w14,2018,w14,Anuradhapura,305,BEETROOT,0,UP Country,Yala Season,95.0,29.51,45.6,155.47,19.8,72.0
2018-w15,2018,w15,Anuradhapura,305,BEETROOT,2,UP Country,Yala Season,95.0,30.3,23.17,155.9,15.2,88.0
2018-w16,2018,w16,Anuradhapura,305,BEETROOT,0,UP Country,Yala Season,95.0,30.72,32.33,156.81,16.9,104.0
2018-w17,2018,w17,Anuradhapura,305,BEETROOT,3,UP Country,Yala Season,95.0,30.87,19.13,157.59,15.8,96.0
2018-w18,2018,w18,Anuradhapura,305,BEETROOT,0,UP Country,Yala Season,95.0,29.77,59.5,157.61,16.0,100.0
2018-w19,2018,w19,Anuradhapura,305,BEETROOT,0,UP Country,Yala Season,109.0,29.27,74.57,157.87,29.1,108.0
2018-w20,2018,w20,Anuradhapura,305,BEETROOT,0,UP Country,Yala Season,109.0,27.91,45.67,157.73,41.8,136.0
2018-w21,2018,w21,Anuradhapura,305,BEETROOT,1,UP Country,Yala Season,109.0,27.53,50.53,157.94,40.1,136.0
2018-w22,2018,w22,Anuradhapura,305,BEETROOT,0,UP Country,Yala Season,109.0,27.49,27.43,158.53,49.4,164.0
2018-w23,2018,w23,Anuradhapura,305,BEETROOT,0,UP Country,Yala Season,109.0,26.87,48.83,159.12,75.4,180.0
2018-w24,2018,w24,Anuradhapura,305,BEETROOT,1,UP Country,Yala Season,109.0,26.71,25.7,159.59,86.5,216.0
2018-w25,2018,w25,Anuradhapura,305,BEETROOT,1,UP Country,Yala Season,109.0,26.64,37.03,158.6,86.0,224.0
2018-w26,2018,w26,Anuradhapura,305,BEETROOT,0,UP Country,Yala Season,109.0,27.61,15.83,158.39,114.0,232.0
2018-w27,2018,w27,Anuradhapura,305,BEETROOT,0,UP Country,Yala Season,109.0,26.0,47.4,159.07,119.5,256.0
2018-w28,2018,w28,Anuradhapura,305,BEETROOT,0,UP Country,Yala Season,109.0,26.41,43.7,159.64,137.64,224.0
2018-w29,2018,w29,Anuradhapura,305,BEETROOT,0,UP Country,Yala Season,109.0,26.97,17.3,159.61,122.5,224.0
2018-w30,2018,w30,Anuradhapura,305,BEETROOT,1,UP Country,Yala Season,109.0,26.57,20.57,159.59,127.5,216.0
2018-w31,2018,w31,Anuradhapura,305,BEETROOT,0,UP Country,Yala Season,109.0,26.01,31.53,159.82,118.5,220.0
2018-w32,2018,w32,Anuradhapura,305,BEETROOT,0,UP Country,Yala Season,109.0,25.41,90.33,160.1,84.2,156.0
2018-w33,2018,w33,Anuradhapura,305,BEETROOT,1,UP Country,Yala Season,109.0,25.97,47.5,160.56,70.7,108.0
2018-w34,2018,w34,Anuradhapura,305,BEETROOT,1,UP Country,Yala Season,109.0,27.55,10.7,160.89,68.7,116.0
2019-w14,2019,w14,Anuradhapura,305,BEETROOT,0,UP Country,Yala Season,104.0,31.51,19.03,174.78,47.1,130.0
2019-w15,2019,w15,Anuradhapura,305,BEETROOT,2,UP Country,Yala Season,104.0,31.49,73.6,174.5,46.9,120.0
2019-w16,2019,w16,Anuradhapura,305,BEETROOT,1,UP Country,Yala Season,104.0,31.11,53.6,174.71,49.4,205.0
2019-w17,2019,w17,Anuradhapura,305,BEETROOT,1,UP Country,Yala Season,104.0,29.91,19.73,175.73,45.9,170.0
2019-w18,2019,w18,Anuradhapura,305,BEETROOT,0,UP Country,Yala Season,104.0,29.1,3.93,176.67,47.6,155.0
2019-w19,2019,w19,Anuradhapura,305,BEETROOT,0,UP Country,Yala Season,104.0,30.0,6.6,176.39,61.7,216.0
2019-w20,2019,w20,Anuradhapura,305,BEETROOT,3,UP Country,Yala Season,104.0,30.39,11.63,176.12,82.0,200.0
2019-w21,2019,w21,Anuradhapura,305,BEETROOT,0,UP Country,Yala Season,104.0,30.4,9.77,176.32,69.4,213.33
2019-w22,2019,w22,Anuradhapura,305,BEETROOT,1,UP Country,Yala Season,104.0,29.4,15.33,176.31,63.9,216.0
2019-w23,2019,w23,Anuradhapura,305,BEETROOT,0,UP Country,Yala Season,104.0,28.69,14.93,176.48,49.7,170.0
2019-w24,2019,w24,Anuradhapura,305,BEETROOT,1,UP Country,Yala Season,104.0,29.19,24.2,176.88,50.1,180.0
2019-w25,2019,w25,Anuradhapura,305,BEETROOT,0,UP Country,Yala Season,104.0,28.19,29.33,176.61,48.3,128.0
2019-w26,2019,w26,Anuradhapura,305,BEETROOT,0,UP Country,Yala Season,104.0,28.23,8.97,176.47,50.2,136.0
2019-w27,2019,w27,Anuradhapura,305,BEETROOT,0,UP Country,Yala Season,104.0,29.11,6.77,176.14,59.2,136.0
2019-w28,2019,w28,Anuradhapura,305,BEETROOT,1,UP Country,Yala Season,104.0,28.33,32.0,175.9,64.6,136.0
2019-w29,2019,w29,Anuradhapura,305,BEETROOT,0,UP Country,Yala Season,104.0,26.95,34.03,175.98,50.6,112.0
2019-w30,2019,w30,Anuradhapura,305,BEETROOT,0,UP Country,Yala Season,104.0,27.88,4.93,176.27,54.3,132.0
2019-w31,2019,w31,Anuradhapura,305,BEETROOT,0,UP Country,Yala Season,104.0,27.85,23.97,176.96,44.7,140.0
2019-w32,2019,w32,Anuradhapura,305,BEETROOT,2,UP Country,Yala Season,104.0,27.19,88.03,177.03,39.2,112.0
2019-w33,2019,w33,Anuradhapura,305,BEETROOT,0,UP Country,Yala Season,104.0,27.4,37.77,177.9,41.5,112.0
2019-w34,2019,w34,Anuradhapura,305,BEETROOT,0,UP Country,Yala Season,104.0,26.48,34.7,179.19,43.1,112.0
2013-w14,2013,w14,Anuradhapura,321,BRINJALS,0,LOW Country,Yala Season,121.0,33.79,5.62,125.59,32.5,46.0
2013-w15,2013,w15,Anuradhapura,321,BRINJALS,3,LOW Country,Yala Season,121.0,33.31,15.92,125.45,32.5,46.0
2013-w16,2013,w16,Anuradhapura,321,BRINJALS,1,LOW Country,Yala Season,121.0,33.86,18.64,126.36,32.5,72.0
2013-w17,2013,w17,Anuradhapura,321,BRINJALS,1,LOW Country,Yala Season,121.0,33.46,26.94,126.88,32.5,68.0
2013-w18,2013,w18,Anuradhapura,321,BRINJALS,0,LOW Country,Yala Season,121.0,32.28,22.46,126.27,16.5,68.0
2013-w19,2013,w19,Anuradhapura,321,BRINJALS,0,LOW Country,Yala Season,121.0,31.98,5.4,126.18,16.5,56.0
2013-w20,2013,w20,Anuradhapura,321,BRINJALS,0,LOW Country,Yala Season,121.0,31.8,6.86,126.27,16.5,72.0
2013-w21,2013,w21,Anuradhapura,321,BRINJALS,2,LOW Country,Yala Season,121.0,30.8,2.62,126.39,19.0,72.0
2013-w22,2013,w22,Anuradhapura,321,BRINJALS,0,LOW Country,Yala Season,121.0,29.81,13.56,126.5,19.5,68.0
2013-w23,2013,w23,Anuradhapura,321,BRINJALS,0,LOW Country,Yala Season,121.0,29.65,8.08,126.95,20.0,68.0
2013-w24,2013,w24,Anuradhapura,321,BRINJALS,0,LOW Country,Yala Season,121.0,29.6,9.46,128.45,30.0,68.0
2013-w25,2013,w25,Anuradhapura,321,BRINJALS,1,LOW Country,Yala Season,121.0,29.41,14.76,129.17,25.0,68.0
2013-w26,2013,w26,Anuradhapura,321,BRINJALS,0,LOW Country,Yala Season,121.0,29.54,2.98,130.63,13.5,68.0
2013-w27,2013,w27,Anuradhapura,321,BRINJALS,0,LOW Country,Yala Season,121.0,30.11,35.82,130.79,13.5,52.0
2013-w28,2013,w28,Anuradhapura,321,BRINJALS,0,LOW Country,Yala Season,121.0,29.73,4.02,131.13,13.5,52.0
2013-w29,2013,w29,Anuradhapura,321,BRINJALS,1,LOW Country,Yala Season,121.0,29.02,4.56,131.68,16.5,56.0
2013-w30,2013,w30,Anuradhapura,321,BRINJALS,0,LOW Country,Yala Season,121.0,30.24,2.86,131.63,19.0,56.0
2013-w31,2013,w31,Anuradhapura,321,BRINJALS,0,LOW Country,Yala Season,121.0,29.92,22.22,131.65,19.0,56.0
2013-w32,2013,w32,Anuradhapura,321,BRINJALS,1,LOW Country,Yala Season,121.0,29.9,42.4,131.64,19.0,68.0
2013-w33,2013,w33,Anuradhapura,321,BRINJALS,1,LOW Country,Yala Season,121.0,29.41,1.5,131.84,19.0,68.0
2013-w34,2013,w34,Anuradhapura,321,BRINJALS,0,LOW Country,Yala Season,121.0,31.57,15.62,132.73,19.0,68.0
2014-w14,2014,w14,Anuradhapura,321,BRINJALS,0,LOW Country,Yala Season,121.0,33.18,33.2,130.61,37.5,104.0
2014-w15,2014,w15,Anuradhapura,321,BRINJALS,2,LOW Country,Yala Season,121.0,33.17,10.16,130.61,27.0,88.0
2014-w16,2014,w16,Anuradhapura,321,BRINJALS,1,LOW Country,Yala Season,121.0,33.58,33.56,130.66,16.5,88.0
2014-w17,2014,w17,Anuradhapura,321,BRINJALS,1,LOW Country,Yala Season,121.0,33.32,54.58,130.62,12.5,70.0
2014-w18,2014,w18,Anuradhapura,321,BRINJALS,0,LOW Country,Yala Season,121.0,31.58,97.72,130.62,13.5,77.0
2014-w19,2014,w19,Anuradhapura,321,BRINJALS,2,LOW Country,Yala Season,121.0,31.9,10.38,130.37,21.0,88.0
2014-w20,2014,w20,Anuradhapura,321,BRINJALS,0,LOW Country,Yala Season,121.0,31.97,1.36,130.36,26.5,88.0
2014-w21,2014,w21,Anuradhapura,321,BRINJALS,0,LOW Country,Yala Season,121.0,32.06,5.12,130.39,31.0,140.0
2014-w22,2014,w22,Anuradhapura,321,BRINJALS,0,LOW Country,Yala Season,121.0,31.59,9.9,130.38,36.5,140.0
2014-w23,2014,w23,Anuradhapura,321,BRINJALS,1,LOW Country,Yala Season,121.0,31.52,2.08,130.27,36.5,140.0
2014-w24,2014,w24,Anuradhapura,321,BRINJALS,0,LOW Country,Yala Season,121.0,31.75,1.94,130.26,45.0,112.0
2014-w25,2014,w25,Anuradhapura,321,BRINJALS,0,LOW Country,Yala Season,121.0,31.42,2.62,130.3,32.5,112.0
2014-w26,2014,w26,Anuradhapura,321,BRINJALS,0,LOW Country,Yala Season,121.0,31.26,2.82,130.31,35.0,108.0
2014-w27,2014,w27,Anuradhapura,321,BRINJALS,0,LOW Country,Yala Season,121.0,31.22,8.62,130.26,42.5,108.0
2014-w28,2014,w28,Anuradhapura,321,BRINJALS,1,LOW Country,Yala Season,121.0,30.04,2.76,130.2,35.5,102.0
2014-w29,2014,w29,Anuradhapura,321,BRINJALS,0,LOW Country,Yala Season,121.0,30.74,2.26,130.28,32.5,96.0
2014-w30,2014,w30,Anuradhapura,321,BRINJALS,1,LOW Country,Yala Season,121.0,30.9,3.02,130.23,30.0,96.0
2014-w31,2014,w31,Anuradhapura,321,BRINJALS,0,LOW Country,Yala Season,121.0,30.84,4.94,130.22,29.0,70.0
2014-w32,2014,w32,Anuradhapura,321,BRINJALS,1,LOW Country,Yala Season,121.0,30.46,12.88,130.21,23.0,70.0
2014-w33,2014,w33,Anuradhapura,321,BRINJALS,0,LOW Country,Yala Season,121.0,30.87,41.9,130.18,19.0,70.0
2014-w34,2014,w34,Anuradhapura,321,BRINJALS,0,LOW Country,Yala Season,121.0,29.49,20.12,130.21,21.0,70.0
2015-w14,2015,w14,Anuradhapura,321,BRINJALS,1,LOW Country,Yala Season,95.0,33.29,17.76,132.55,9.0,56.0
2015-w15,2015,w15,Anuradhapura,321,BRINJALS,2,LOW Country,Yala Season,95.0,32.31,30.48,133.05,10.0,74.0
2015-w16,2015,w16,Anuradhapura,321,BRINJALS,0,LOW Country,Yala Season,95.0,32.37,37.94,133.1,11.0,74.0
2015-w17,2015,w17,Anuradhapura,321,BRINJALS,0,LOW Country,Yala Season,95.0,32.83,24.94,133.02,11.0,74.0
2015-w18,2015,w18,Anuradhapura,321,BRINJALS,3,LOW Country,Yala Season,95.0,32.7,42.48,133.15,9.0,88.0
2015-w19,2015,w19,Anuradhapura,321,BRINJALS,0,LOW Country,Yala Season,95.0,31.57,132.4,133.46,17.5,72.0
2015-w20,2015,w20,Anuradhapura,321,BRINJALS,0,LOW Country,Yala Season,95.0,30.88,8.3,133.5,27.5,72.0
2015-w21,2015,w21,Anuradhapura,321,BRINJALS,0,LOW Country,Yala Season,95.0,31.53,2.14,134.01,32.5,72.0
2015-w22,2015,w22,Anuradhapura,321,BRINJALS,1,LOW Country,Yala Season,95.0,31.48,14.46,133.89,27.5,92.0
2015-w23,2015,w23,Anuradhapura,321,BRINJALS,0,LOW Country,Yala Season,95.0,31.5,9.7,133.98,50.0,108.0
2015-w24,2015,w24,Anuradhapura,321,BRINJALS,0,LOW Country,Yala Season,95.0,30.96,6.92,133.99,65.0,154.0
2015-w25,2015,w25,Anuradhapura,321,BRINJALS,0,LOW Country,Yala Season,95.0,31.09,2.3,133.91,62.5,118.0
2015-w26,2015,w26,Anuradhapura,321,BRINJALS,1,LOW Country,Yala Season,95.0,30.59,8.7,133.88,53.5,87.0
2015-w27,2015,w27,Anuradhapura,321,BRINJALS,0,LOW Country,Yala Season,95.0,31.05,2.38,133.76,44.5,56.0
2015-w28,2015,w28,Anuradhapura,321,BRINJALS,0,LOW Country,Yala Season,95.0,31.27,5.54,133.71,35.5,64.0
2015-w29,2015,w29,Anuradhapura,321,BRINJALS,1,LOW Country,Yala Season,95.0,30.07,10.02,133.87,26.5,72.0
2015-w30,2015,w30,Anuradhapura,321,BRINJALS,0,LOW Country,Yala Season,95.0,30.64,6.26,133.73,17.5,80.0
2015-w31,2015,w31,Anuradhapura,321,BRINJALS,1,LOW Country,Yala Season,95.0,30.3,4.52,133.7,21.25,88.0
2015-w32,2015,w32,Anuradhapura,321,BRINJALS,0,LOW Country,Yala Season,95.0,31.14,2.42,133.78,25.0,88.0
2015-w33,2015,w33,Anuradhapura,321,BRINJALS,0,LOW Country,Yala Season,95.0,32.14,53.08,134.23,28.75,68.0
2015-w34,2015,w34,Anuradhapura,321,BRINJALS,0,LOW Country,Yala Season,95.0,30.73,3.38,134.07,32.5,68.0
2016-w14,2016,w14,Anuradhapura,321,BRINJALS,0,LOW Country,Yala Season,95.0,34.04,12.82,145.1,47.0,108.0
2016-w15,2016,w15,Anuradhapura,321,BRINJALS,2,LOW Country,Yala Season,95.0,35.02,1.86,145.62,48.0,152.0
2016-w16,2016,w16,Anuradhapura,321,BRINJALS,2,LOW Country,Yala Season,95.0,35.35,9.58,146.22,42.8,144.0
2016-w17,2016,w17,Anuradhapura,321,BRINJALS,0,LOW Country,Yala Season,95.0,35.43,5.0,145.98,37.6,80.0
2016-w18,2016,w18,Anuradhapura,321,BRINJALS,1,LOW Country,Yala Season,95.0,35.12,14.5,146.0,48.0,100.0
2016-w19,2016,w19,Anuradhapura,321,BRINJALS,0,LOW Country,Yala Season,95.0,33.55,44.08,146.24,55.0,92.0
2016-w20,2016,w20,Anuradhapura,321,BRINJALS,0,LOW Country,Yala Season,95.0,30.97,204.82,146.86,80.0,92.0
2016-w21,2016,w21,Anuradhapura,321,BRINJALS,2,LOW Country,Yala Season,95.0,31.68,2.7,147.7,105.0,160.0
2016-w22,2016,w22,Anuradhapura,321,BRINJALS,0,LOW Country,Yala Season,95.0,31.12,3.56,146.55,126.0,168.0
2016-w23,2016,w23,Anuradhapura,321,BRINJALS,0,LOW Country,Yala Season,95.0,30.66,6.46,145.25,155.0,230.0
2016-w24,2016,w24,Anuradhapura,321,BRINJALS,0,LOW Country,Yala Season,95.0,30.67,3.96,145.7,155.0,230.0
2016-w25,2016,w25,Anuradhapura,321,BRINJALS,1,LOW Country,Yala Season,95.0,30.77,11.5,146.91,73.33,172.0
2016-w26,2016,w26,Anuradhapura,321,BRINJALS,0,LOW Country,Yala Season,95.0,30.71,2.6,146.05,65.0,112.0
2016-w27,2016,w27,Anuradhapura,321,BRINJALS,1,LOW Country,Yala Season,95.0,31.84,2.1,145.61,60.0,112.0
2016-w28,2016,w28,Anuradhapura,321,BRINJALS,0,LOW Country,Yala Season,95.0,30.81,4.16,145.94,48.33,92.0
2016-w29,2016,w29,Anuradhapura,321,BRINJALS,1,LOW Country,Yala Season,95.0,30.97,16.12,145.73,45.0,100.0
2016-w30,2016,w30,Anuradhapura,321,BRINJALS,0,LOW Country,Yala Season,95.0,30.2,15.22,145.83,55.0,92.0
2016-w31,2016,w31,Anuradhapura,321,BRINJALS,0,LOW Country,Yala Season,95.0,29.81,3.1,145.52,63.33,108.0
2016-w32,2016,w32,Anuradhapura,321,BRINJALS,0,LOW Country,Yala Season,95.0,31.85,6.06,145.29,55.0,108.0
2016-w33,2016,w33,Anuradhapura,321,BRINJALS,1,LOW Country,Yala Season,95.0,30.59,4.08,145.33,48.75,108.0
2016-w34,2016,w34,Anuradhapura,321,BRINJALS,0,LOW Country,Yala Season,95.0,31.35,15.98,145.44,50.0,92.0
2017-w14,2017,w14,Anuradhapura,321,BRINJALS,2,LOW Country,Yala Season,95.0,33.66,15.9,151.82,50.0,88.0
2017-w15,2017,w15,Anuradhapura,321,BRINJALS,1,LOW Country,Yala Season,95.0,33.54,1.98,151.99,47.5,100.0
2017-w16,2017,w16,Anuradhapura,321,BRINJALS,0,LOW Country,Yala Season,95.0,33.38,3.66,151.97,45.0,112.0
2017-w17,2017,w17,Anuradhapura,321,BRINJALS,1,LOW Country,Yala Season,95.0,34.12,7.06,152.27,38.33,72.0
2017-w18,2017,w18,Anuradhapura,321,BRINJALS,2,LOW Country,Yala Season,95.0,33.48,42.0,152.41,45.0,100.0
2017-w19,2017,w19,Anuradhapura,321,BRINJALS,0,LOW Country,Yala Season,95.0,32.71,19.18,152.54,73.33,112.0
2017-w20,2017,w20,Anuradhapura,321,BRINJALS,0,LOW Country,Yala Season,95.0,32.16,7.8,152.59,76.67,152.0
2017-w21,2017,w21,Anuradhapura,321,BRINJALS,0,LOW Country,Yala Season,95.0,31.05,5.92,152.68,90.0,140.0
2017-w22,2017,w22,Anuradhapura,321,BRINJALS,1,LOW Country,Yala Season,95.0,31.25,6.6,152.33,100.0,172.0
2017-w23,2017,w23,Anuradhapura,321,BRINJALS,0,LOW Country,Yala Season,95.0,31.26,4.58,152.64,115.0,164.0
2017-w24,2017,w24,Anuradhapura,321,BRINJALS,0,LOW Country,Yala Season,95.0,31.29,10.26,152.97,115.0,180.0
2017-w25,2017,w25,Anuradhapura,321,BRINJALS,1,LOW Country,Yala Season,95.0,29.96,14.42,153.26,103.33,144.0
2017-w26,2017,w26,Anuradhapura,321,BRINJALS,0,LOW Country,Yala Season,95.0,32.33,9.06,153.54,75.0,140.0
2017-w27,2017,w27,Anuradhapura,321,BRINJALS,1,LOW Country,Yala Season,95.0,31.26,11.92,153.61,85.0,144.0
2017-w28,2017,w28,Anuradhapura,321,BRINJALS,0,LOW Country,Yala Season,95.0,30.7,3.14,153.65,50.0,140.0
2017-w29,2017,w29,Anuradhapura,321,BRINJALS,0,LOW Country,Yala Season,95.0,32.63,6.28,153.59,63.33,140.0
2017-w30,2017,w30,Anuradhapura,321,BRINJALS,0,LOW Country,Yala Season,95.0,31.33,28.52,153.55,80.0,140.0
2017-w31,2017,w31,Anuradhapura,321,BRINJALS,1,LOW Country,Yala Season,95.0,31.3,33.1,153.35,80.0,140.0
2017-w32,2017,w32,Anuradhapura,321,BRINJALS,0,LOW Country,Yala Season,95.0,30.98,19.14,153.12,80.0,140.0
2017-w33,2017,w33,Anuradhapura,321,BRINJALS,0,LOW Country,Yala Season,95.0,30.27,23.0,153.1,75.0,136.0
2017-w34,2017,w34,Anuradhapura,321,BRINJALS,0,LOW Country,Yala Season,95.0,30.9,15.58,152.86,80.0,136.0
2018-w14,2018,w14,Anuradhapura,321,BRINJALS,0,LOW Country,Yala Season,95.0,31.67,40.22,155.47,30.0,92.0
2018-w15,2018,w15,Anuradhapura,321,BRINJALS,2,LOW Country,Yala Season,95.0,32.79,23.14,155.9,45.0,96.0
2018-w16,2018,w16,Anuradhapura,321,BRINJALS,0,LOW Country,Yala Season,95.0,33.58,9.66,156.81,41.67,108.0
2018-w17,2018,w17,Anuradhapura,321,BRINJALS,3,LOW Country,Yala Season,95.0,33.78,20.74,157.59,28.33,72.0
2018-w18,2018,w18,Anuradhapura,321,BRINJALS,0,LOW Country,Yala Season,95.0,32.17,55.96,157.61,45.0,72.0
2018-w19,2018,w19,Anuradhapura,321,BRINJALS,0,LOW Country,Yala Season,109.0,31.84,40.68,157.87,50.0,108.0
2018-w20,2018,w20,Anuradhapura,321,BRINJALS,0,LOW Country,Yala Season,109.0,30.05,45.68,157.73,51.25,104.0
2018-w21,2018,w21,Anuradhapura,321,BRINJALS,1,LOW Country,Yala Season,109.0,30.46,27.58,157.94,53.33,112.0
2018-w22,2018,w22,Anuradhapura,321,BRINJALS,0,LOW Country,Yala Season,109.0,30.28,19.04,158.53,76.67,140.0
